ChaosPerDay,TotalChaos,lag_1,lag_2,lag_3,rolling_min,rolling_mean,rolling_max,gen_rolling_min,gen_rolling_mean,gen_rolling_max,DailyReturn,DailyPercentReturn,Date,Confidence,DayOfLeague,WeekOfLeague,LeaguePeriod,Month,Value
0.9449137128687046,0.15312893473722924,0.8246329442327875,0.834833736493294,1.0,0.8826561714346397,0.8903872052983086,0.8234077422261034,0.7063165461100032,0.8634077864371189,1.0,0.4493625113267506,0.14033232681355917,2022-12-30,0,22,4,0,12,245.2062
0.9657768981944335,0.16562343077908107,0.8203019464483496,0.8317405202991498,0.9517620456555406,0.8827717942203862,0.8904103298554578,0.8234077422261034,0.7063165461100032,0.8752291384050355,1.0,0.4581701580080738,0.14143239788017425,2022-12-31,0,23,4,0,12,245.02956
0.9813459182154178,0.17828626703168626,0.8197110228264322,0.8246329442327875,0.7861606851930679,0.8826561714346397,0.8868508456285219,0.820100541228095,0.7063165461100032,0.8870494279411855,1.0,0.4593288702272251,0.141577984979084,2023-01-01,0,24,4,0,1,245.0
0.9919565050129451,0.1910638303779239,0.8196121341134346,0.8203019464483496,0.8196121341134346,0.8826561714346397,0.8840146922296286,0.8125012719935055,0.760056106412125,0.8990022082004724,1.0,0.4595617471186999,0.14160727027349534,2023-01-02,0,25,4,0,1,245.0
0.9980216938728328,0.20390697364952337,0.8196121341134346,0.8197110228264322,0.834833736493294,0.8826561714346397,0.8828406046414569,0.8078706612323886,0.8154394337995974,0.9073825916639437,1.0,0.4595617471186999,0.14160727027349534,2023-01-03,0,26,4,0,1,245.0
1.0,0.21677150737922057,0.8196121341134346,0.8196121341134346,0.8317405202991498,0.8826561714346397,0.882679295991789,0.8072388582579143,0.8468564721561916,0.9120813070938791,1.0,0.4595617471186999,0.14160727027349534,2023-01-04,0,27,4,0,1,245.0
0.9983681539678948,0.229618396754643,0.8196121341134346,0.8196121341134346,0.8246329442327875,0.8826561714346397,0.8826561714346397,0.8071331285481913,0.8468564721561916,0.9134452241049063,1.0,0.4595617471186999,0.14160727027349534,2023-01-05,0,28,4,0,1,245.0
0.9935993633944729,0.24241372352631213,0.8196121341134346,0.8196121341134346,0.8203019464483496,0.8826561714346397,0.8826561714346397,0.8071331285481913,0.8468564721561916,0.9079540207201605,1.0,0.4595617471186999,0.14160727027349534,2023-01-06,0,29,5,0,1,245.0
0.986147212370925,0.2551284738280314,0.8196121341134346,0.8196121341134346,0.8197110228264322,0.8826561714346397,0.8826561714346397,0.8071331285481913,0.8468564721561916,0.8938782668553201,0.9484250046757499,0.4595617471186999,0.14160727027349534,2023-01-07,0,30,5,0,1,245.0
0.9764347315384325,0.267738207817351,0.8196121341134346,0.8196121341134346,0.8196121341134346,0.8826561714346397,0.8826561714346397,0.8071331285481913,0.8468564721561916,0.8835665442847078,0.8234077422261034,0.4595617471186999,0.14160727027349534,2023-01-08,0,31,5,0,1,245.0
0.964847851518277,0.2802226585311698,0.8196121341134346,0.8196121341134346,0.8196121341134346,0.8826561714346397,0.8826561714346397,0.8071331285481913,0.8861222038337941,0.886176777290743,0.8234077422261034,0.4595617471186999,0.14160727027349534,2023-01-09,0,32,5,0,1,245.0
0.951732335506664,0.2925652975749824,0.8196121341134346,0.8196121341134346,0.8196121341134346,0.8826561714346397,0.8826561714346397,0.8071331285481913,0.8861222038337941,0.886176777290743,0.8234077422261034,0.4595617471186999,0.14160727027349534,2023-01-10,0,33,5,0,1,245.0
0.9373933084069068,0.3047528957208632,0.8196121341134346,0.8196121341134346,0.8196121341134346,0.8826561714346397,0.8827347917997785,0.8074925952541168,0.8861222038337941,0.8850152626676553,0.820100541228095,0.46035349703727974,0.1417068483246138,2023-01-11,0,34,5,0,1,245.1005
0.9220966015760372,0.31677509804553816,0.8199483423562036,0.8196121341134346,0.8196121341134346,0.8826561714346397,0.8833607741876432,0.8099952346518179,0.8861222038337941,0.884277760124965,0.8125012719935055,0.4650739809548297,0.14230025731670573,2023-01-12,0,35,5,0,1,245.80019
0.9060712694636437,0.32862402627964377,0.8222890542505621,0.8196121341134346,0.8196121341134346,0.8826561714346397,0.883849918025557,0.8099952346518179,0.8861222038337941,0.8840492041648631,0.8099952346518179,0.4581837083549391,0.14143451914252617,2023-01-13,0,36,6,0,1,245.62527
0.8895127771552092,0.3402939156223352,0.8217038846403616,0.8199483423562036,0.8196121341134346,0.8826561714346397,0.883849918025557,0.8099952346518179,0.8861222038337941,0.8839953777692158,0.8099952346518179,0.45463580212775107,0.14098931336501655,2023-01-14,0,37,6,0,1,245.0
0.872586488635626,0.3517807892727854,0.8196121341134346,0.8222890542505621,0.8196121341134346,0.8826561714346397,0.8838502935258086,0.8099952346518179,0.8861222038337941,0.883987786733399,0.8099952346518179,0.45956552861084843,0.14160774587015743,2023-01-15,0,38,6,0,1,245.00048
0.8554311962045644,0.36308217112352764,0.8196137398841464,0.8217038846403616,0.8196121341134346,0.8826561714346397,0.8840498406177448,0.8099952346518179,0.8861222038337941,0.8840806072463199,0.8099952346518179,0.46235926349768164,0.1419591120314579,2023-01-16,0,39,6,1,1,245.35558
0.8381625196734355,0.3741968352076561,0.8208016756752634,0.8196121341134346,0.8196121341134346,0.8826561714346397,0.8844552948371257,0.8118490455872815,0.8861222038337941,0.8844247829307678,0.8118490455872815,0.4671475779306445,0.14255995431903867,2023-01-17,0,40,6,1,1,246.31848
0.8208760710034215,0.38512458936371174,0.8240229186301117,0.8196137398841464,0.8199483423562036,0.8823642982183881,0.8839077763559618,0.8118490455872815,0.8858291844837968,0.8844053041449131,0.8118490455872815,0.44858675396871533,0.14023433854664474,2023-01-18,0,41,6,1,1,244.92538
0.8036503288359551,0.3958660899814621,0.8193625036748732,0.8208016756752634,0.8222890542505621,0.8823642982183881,0.8863529322951534,0.8183128292451239,0.8858291844837968,0.8852212178065392,0.8183128292451239,0.4847736643021312,0.14477912845118834,2023-01-19,0,42,6,1,1,248.12563
0.7865492013901954,0.4064226844590404,0.8300684780920019,0.8240229186301117,0.8217038846403616,0.8823642982183881,0.8898731141624416,0.823229761496881,0.8858291844837968,0.8863959775863444,0.823229761496881,0.47039162550748814,0.1429521815417691,2023-01-20,0,43,7,1,1,249.50031
0.7696242788141032,0.41679627801365743,0.8346672715961777,0.8193625036748732,0.8196121341134346,0.8823642982183881,0.8935064076575453,0.8250170442658747,0.8858291844837968,0.887701176316882,0.8250170442658747,0.4634983592263129,0.14209344593475715,2023-01-21,0,44,7,1,1,250.0
0.7529167902089846,0.42698922165266284,0.8363389123606476,0.8300684780920019,0.8196137398841464,0.8823642982183881,0.8963864320024783,0.8250170442658747,0.8858291844837968,0.8890063750474196,0.8250170442658747,0.4595617471186999,0.14160727027349534,2023-01-22,0,45,7,1,1,250.0
0.736459288600412,0.43700421836337566,0.8363389123606476,0.8346672715961777,0.8208016756752634,0.894881951130598,0.9001802987925908,0.8250170442658747,0.8858291844837968,0.8902528554974677,0.8250170442658747,0.45778964536063693,0.14138885131745343,2023-01-23,0,46,7,1,1,249.77506
0.7202770909736369,0.4468442448733132,0.8355864080608619,0.8363389123606476,0.8240229186301117,0.900258958272339,0.9013588689150136,0.8250170442658747,0.8858291844837968,0.8914620411989895,0.8250170442658747,0.45843620173693395,0.1414684171615066,2023-01-24,0,47,7,1,1,249.63219
0.7043895015372639,0.4565124866369741,0.8351084570992261,0.8363389123606476,0.8193625036748732,0.9007748017427123,0.9017497724996524,0.8250170442658747,0.8858291844837968,0.8927672399295272,0.8250170442658747,0.46245939425852883,0.14196494363039958,2023-01-25,0,48,7,1,1,250.0
